time,value
2007-09-20,74.72596656039451
2007-09-21,74.51127907461533
2007-09-22,74.35668752504212
2007-09-23,74.48927256906077
2007-09-24,74.34829658829784
2007-09-25,74.3543680465105
2007-09-26,74.1243752040584
2007-09-27,74.16898742132875
2007-09-28,74.44359428194117
2007-09-29,74.67548790421291
2007-09-30,75.03436747159208
2007-10-01,75.19284122101196
2007-10-02,75.13303291868085
2007-10-03,75.16663740653986
2007-10-04,75.1699806588578
2007-10-05,75.52192824131984
2007-10-06,75.38256421617761
2007-10-07,75.10590100038553
2007-10-08,75.01548830810033
2007-10-09,75.34819828135035
2007-10-10,75.06569115195596
2007-10-11,75.33268353204393
2007-10-12,75.25094063056676
2007-10-13,74.95330381275153
2007-10-14,74.8666080474534
2007-10-15,75.20370032905058
2007-10-16,75.12592984124673
2007-10-17,75.34242674864936
2007-10-18,75.87499594922627
2007-10-19,75.84431945205883
2007-10-20,75.84880241719456
2007-10-21,76.18915734753773
2007-10-22,76.27571363236464
2007-10-23,76.21605600196283
2007-10-24,76.36581637197627
2007-10-25,76.61110623041598
2007-10-26,76.64484159670128
2007-10-27,76.99384387583981
2007-10-28,76.88058246671184
2007-10-29,76.29810263659508
2007-10-30,76.01921751581959
2007-10-31,76.17094361917906
2007-11-01,76.230399797203
2007-11-02,76.4924283549566
2007-11-03,76.83152485544677
2007-11-04,76.78348724169696
2007-11-05,77.27051864747179
2007-11-06,77.64683301563542
2007-11-07,77.81086853243151
2007-11-08,77.8341689990607
2007-11-09,78.48413682212133
2007-11-10,78.58289163602102
2007-11-11,79.20576881977993
2007-11-12,79.95196675038848
2007-11-13,80.53912061426198
2007-11-14,80.28745813181045
2007-11-15,80.56693047442313
2007-11-16,80.78927725260749
2007-11-17,81.09688253451812
2007-11-18,80.90934287944687
2007-11-19,81.36289988963011
2007-11-20,81.36966960030745
2007-11-21,81.64856230585306
2007-11-22,81.55771324668639
2007-11-23,82.00261716032115
2007-11-24,82.05934279993048
2007-11-25,82.17183140690688
2007-11-26,82.32158637451532
2007-11-27,82.7058556874162
2007-11-28,83.02565206401754
2007-11-29,83.44968405490735
2007-11-30,83.53522848966149
2007-12-01,83.52446826925176
2007-12-02,83.66422702542259
2007-12-03,83.90144743444839
2007-12-04,84.2689658456993
2007-12-05,84.32816558032928
2007-12-06,84.74632076887019
2007-12-07,85.18894673695357
2007-12-08,85.78301572135508
2007-12-09,86.20585957872089
2007-12-10,86.4651008155503
2007-12-11,86.54630724197224
2007-12-12,86.42359972987865
2007-12-13,86.67754895371914
2007-12-14,87.10483619215948
2007-12-15,87.56003662249013
2007-12-16,87.65177076112096
2007-12-17,87.64936983534199
2007-12-18,88.4383643220592
2007-12-19,88.69826398790606
2007-12-20,89.03028991805347
2007-12-21,89.0975103910423
2007-12-22,90.30716073810464
2007-12-23,90.3656952081883
2007-12-24,90.5178271106453
2007-12-25,91.06456998225732
2007-12-26,91.37099965734363
2007-12-27,91.60183158924457
2007-12-28,92.38369397105387
2007-12-29,92.71423443165094
2007-12-30,93.1191165732576
2007-12-31,93.3538767233206
2008-01-01,93.7384967111009
2008-01-02,94.10179479720104
2008-01-03,94.8234419723871
2008-01-04,95.18257123728719
2008-01-05,95.41998121277224
2008-01-06,95.6825531046355
2008-01-07,95.78501604431455
2008-01-08,95.86103884385638
2008-01-09,96.26425381693717
2008-01-10,96.60469740110142
2008-01-11,97.36624744120725
2008-01-12,97.75842060425389
2008-01-13,98.1806726458706
2008-01-14,98.16037906654199
2008-01-15,98.88953643663746
2008-01-16,99.41216019962643
2008-01-17,99.50591922523242
2008-01-18,100.18748481583023
2008-01-19,100.48155164230319
2008-01-20,101.11307610348973
2008-01-21,101.02457122874047
2008-01-22,101.32242519796138
2008-01-23,101.96281643378144
2008-01-24,102.77174834527095
2008-01-25,103.30231085893811
2008-01-26,103.65922623690533
2008-01-27,103.98420292468917
2008-01-28,104.43832673479173
2008-01-29,104.98219113441822
2008-01-30,105.53714290976983
2008-01-31,106.15293636275447
2008-02-01,106.60270510249987
2008-02-02,106.6384969647242
2008-02-03,106.98231232126764
2008-02-04,107.25062925515843
2008-02-05,107.69762411458869
2008-02-06,108.01297637878936
2008-02-07,108.26593761585102
2008-02-08,108.82380511675738
2008-02-09,109.29940223713281
2008-02-10,109.66377249477742
2008-02-11,109.93498118799856
2008-02-12,110.31479645049488
2008-02-13,110.83568606552468
2008-02-14,111.2242287949921
2008-02-15,111.44959069371801
2008-02-16,111.81254309448504
2008-02-17,111.71570488558369
2008-02-18,112.32771266049872
2008-02-19,112.54861743683854
2008-02-20,112.92314995478014
2008-02-21,113.38924030137395
2008-02-22,113.84164499086087
2008-02-23,113.96995818453439
2008-02-24,114.35092015937077
2008-02-25,114.63933959934471
2008-02-26,114.95264679788075
2008-02-27,115.52701285091167
2008-02-28,115.68587901856525
2008-02-29,116.08365354365095
2008-03-01,115.86578042295938
2008-03-02,116.31259963726097
2008-03-03,116.61990298393016
2008-03-04,117.04949948673695
2008-03-05,117.16252733223403
2008-03-06,117.83577680900952
2008-03-07,118.150822070195
2008-03-08,118.69394852913642
2008-03-09,118.84800405399776
2008-03-10,119.1076711464755
2008-03-11,119.54523495947723
2008-03-12,119.62635811516901
2008-03-13,119.92541476688288
2008-03-14,120.42995254564026
2008-03-15,120.53428149583344
2008-03-16,120.78018048748025
2008-03-17,121.09729341650534
2008-03-18,121.38022886705252
2008-03-19,121.54935853639266
2008-03-20,121.95634476789813
2008-03-21,122.16858252958554
2008-03-22,122.39799595262076
2008-03-23,122.34480343863753
2008-03-24,122.38960597686868
2008-03-25,122.70128259147495
2008-03-26,122.62729393836366
2008-03-27,122.7218290993665
2008-03-28,122.54141138306018
2008-03-29,123.0771676882078
2008-03-30,123.20649825938797
2008-03-31,123.87201363925357
2008-04-01,123.42242361757374
2008-04-02,123.69712765964891
2008-04-03,123.73944176327356
2008-04-04,124.37872835472238
2008-04-05,123.92014577570694
2008-04-06,124.06257197197675
2008-04-07,124.08563153040504
2008-04-08,124.07504619487662
2008-04-09,124.41174988014636
2008-04-10,124.1598675544852
2008-04-11,124.85335781692669
2008-04-12,125.05310866965978
2008-04-13,125.12779251749073
2008-04-14,125.28811267084147
2008-04-15,125.18679246098615
2008-04-16,125.18913080223004
2008-04-17,125.53374236899293
2008-04-18,125.6790044416666
2008-04-19,125.84425426277015
2008-04-20,125.78190780201962
2008-04-21,125.70508488499902
2008-04-22,125.94521940583424
2008-04-23,125.86634545756573
2008-04-24,125.80598590111346
2008-04-25,126.35164021072575
2008-04-26,126.41314305442502
2008-04-27,126.39457697604091
2008-04-28,126.13946292369364
2008-04-29,126.20408970172434
2008-04-30,125.92757876871681
2008-05-01,126.61156216877463
2008-05-02,126.32783881658109
2008-05-03,126.06643266420022
2008-05-04,125.61866867860918
2008-05-05,125.73522901864368
2008-05-06,125.3336702545361
2008-05-07,125.14800256545901
2008-05-08,125.0466022584297
2008-05-09,124.77637518124085
2008-05-10,124.8165482646266
2008-05-11,124.17949518610385
2008-05-12,124.05731202667407
2008-05-13,124.09748978329104
2008-05-14,123.86265403519003
2008-05-15,124.19029328804984
2008-05-16,124.17818499540621
2008-05-17,124.29202605497072
2008-05-18,124.23817742989354
2008-05-19,123.62759956704932
2008-05-20,123.57167646731799
2008-05-21,123.74900713292521
2008-05-22,123.46440881434798
2008-05-23,123.441997268069
2008-05-24,123.35223507289503
2008-05-25,122.87355912227538
2008-05-26,122.6355325565787
2008-05-27,122.57970203146685
2008-05-28,122.34348060533307
2008-05-29,122.06316202522022
2008-05-30,122.00834105851828
2008-05-31,121.52763309026213
2008-06-01,121.36739437595101
2008-06-02,121.15589413743497
2008-06-03,120.988649175583
2008-06-04,120.88469899006469
2008-06-05,121.01497449882845
2008-06-06,120.77130935712044
2008-06-07,120.56690536827993
2008-06-08,120.08332058431075
2008-06-09,119.86268459156281
2008-06-10,119.83866868766731
2008-06-11,119.25132488744246
2008-06-12,118.72511331424184
2008-06-13,118.74983670430909
2008-06-14,118.12729005792615
2008-06-15,118.0735047025677
2008-06-16,117.44543580079223
2008-06-17,117.04668345266326
2008-06-18,117.07539942069943
2008-06-19,117.05502847765477
2008-06-20,116.6523232323027
2008-06-21,116.2010800588321
2008-06-22,115.73054401121213
2008-06-23,115.00298114774819
2008-06-24,114.57334634831801
2008-06-25,114.31342793821453
2008-06-26,113.83309473629915
2008-06-27,113.60670854775921
2008-06-28,113.2224170433105
2008-06-29,112.69275517647125
2008-06-30,112.26685349937944
2008-07-01,112.24378623882669
2008-07-02,112.3061478234957
2008-07-03,112.22170968897969
2008-07-04,111.77751184128792
2008-07-05,111.63131783336267
2008-07-06,111.60366708192
2008-07-07,111.4671025297644
2008-07-08,111.33700360386388
2008-07-09,111.10196465846411
2008-07-10,110.89496001907102
2008-07-11,110.30080046008034
2008-07-12,110.1183877888063
2008-07-13,109.29030654644383
2008-07-14,109.2386672487584
2008-07-15,108.70814248360315
2008-07-16,108.67533092134433
2008-07-17,108.34044382222349
2008-07-18,107.89102918300996
2008-07-19,107.34783174343403
2008-07-20,107.21341246716703
2008-07-21,107.12395961728014
2008-07-22,107.03985889495019
2008-07-23,107.13643592234394
2008-07-24,107.17479334928751
2008-07-25,106.88498982707584
2008-07-26,106.99227306672051
2008-07-27,106.98590799408515
2008-07-28,106.92762161447136
2008-07-29,106.73190920174929
2008-07-30,106.78641748249167
2008-07-31,106.59271863291002
2008-08-01,106.28565002968581
2008-08-02,105.7507719916901
2008-08-03,105.6706383207244
2008-08-04,105.17275458458923
2008-08-05,104.7667481138458
2008-08-06,104.49836759902101
2008-08-07,104.35521567686608
2008-08-08,103.89968832231274
2008-08-09,103.7855423445901
2008-08-10,103.76893984138572
2008-08-11,103.53237480707018
2008-08-12,103.29352476877385
2008-08-13,103.00118773030663
2008-08-14,102.63634507240113
2008-08-15,102.3439837013206
2008-08-16,102.13792385921337
2008-08-17,102.09321617010022
2008-08-18,101.71745394100273
2008-08-19,101.2043543334842
2008-08-20,101.01046729033759
2008-08-21,100.90613995871804
2008-08-22,101.05323784751916
2008-08-23,100.84172797652236
2008-08-24,100.79544150106085
2008-08-25,100.10205272093286
2008-08-26,99.41879682346008
2008-08-27,99.0587828270388
2008-08-28,98.71228039756879
2008-08-29,98.51996416014066
2008-08-30,98.06794293639423
2008-08-31,97.99619646608444
2008-09-01,98.26862023235695
2008-09-02,98.07856230673538
2008-09-03,98.11677630361199
2008-09-04,97.969008104709
2008-09-05,97.85832722569252
2008-09-06,97.76635328542622
2008-09-07,97.67373881160428
2008-09-08,97.39923613374167
2008-09-09,97.82745832979393
2008-09-10,97.68766261644494
2008-09-11,97.91947998112673
2008-09-12,97.74937218141943
2008-09-13,97.60625501611345
2008-09-14,97.17153231234916
2008-09-15,97.09897776170422
2008-09-16,96.72255644393186
2008-09-17,96.66282473285159
2008-09-18,96.88900909701125
2008-09-19,97.08228788250196
2008-09-20,96.62145950382795
2008-09-21,96.32383526149017
2008-09-22,96.1763003866998
2008-09-23,95.94141071034379
2008-09-24,96.11775494856006
2008-09-25,96.46075983894151
2008-09-26,96.1988704449129
2008-09-27,96.42685058493223
2008-09-28,95.9796249635065
2008-09-29,96.10674517447197
2008-09-30,96.10279332977903
2008-10-01,95.82989119203347
2008-10-02,95.86579398831623
2008-10-03,95.83682393311582
2008-10-04,95.70506417588028
2008-10-05,95.86519035110828
2008-10-06,96.07275725747367
2008-10-07,96.21984379333364
2008-10-08,96.16322602006655
2008-10-09,95.82011763517227
2008-10-10,95.62386013846283
2008-10-11,95.88753840078259
2008-10-12,96.14116978548844
2008-10-13,96.34388532686988
2008-10-14,96.3021861635874
2008-10-15,95.83255868794369
2008-10-16,95.94234706808703
2008-10-17,96.11628411228375
2008-10-18,96.20998720587217
2008-10-19,95.86202835889566
2008-10-20,96.30935370344166
2008-10-21,96.34680453861411
2008-10-22,96.5006505878489
2008-10-23,96.58240252626486
2008-10-24,96.49196412195082
2008-10-25,96.2260263030552
2008-10-26,96.68364856044883
2008-10-27,96.70020431011484
2008-10-28,97.0098924374594
2008-10-29,97.04436672662845
2008-10-30,97.0410829628188
2008-10-31,97.05917633879375
2008-11-01,97.09531102468455
2008-11-02,97.50309613777287
2008-11-03,97.66863562349025
2008-11-04,97.54086348294771
2008-11-05,97.33480891767388
2008-11-06,97.47401802455944
2008-11-07,97.81966242619393
2008-11-08,98.00644721421244
2008-11-09,98.23713454880698
2008-11-10,98.10896731970242
2008-11-11,98.17025664004115
2008-11-12,98.27155865356836
2008-11-13,98.69130236423042
2008-11-14,98.99212960188682
2008-11-15,99.1716595425705
2008-11-16,99.408945716487
2008-11-17,99.56435219893018
2008-11-18,99.96625073812172
2008-11-19,99.94793977823338
2008-11-20,99.75110556290083
2008-11-21,100.01726151000844
2008-11-22,100.02866718717381
2008-11-23,100.69218513782445
2008-11-24,101.17552477504114
2008-11-25,101.11504291268194
2008-11-26,101.26870124161141
2008-11-27,101.41307105540909
2008-11-28,101.58187134918202
2008-11-29,101.51685080784537
2008-11-30,101.79998258917105
2008-12-01,102.04403663236101
2008-12-02,101.91563941914985
2008-12-03,102.54702609712834
2008-12-04,102.9253626375759
2008-12-05,103.17574988360447
2008-12-06,103.36723348253172
2008-12-07,103.37523210725661
2008-12-08,103.73678250031409
2008-12-09,104.28656424683518
2008-12-10,104.7104302780857
2008-12-11,105.34166182277237
2008-12-12,105.86934817069879
2008-12-13,106.12465217798307
2008-12-14,107.0029089492111
2008-12-15,107.7640603692827
2008-12-16,108.3188841890134
2008-12-17,108.34335009953456
2008-12-18,108.62872000648923
2008-12-19,109.36222067054139
2008-12-20,109.67903667756454
2008-12-21,109.9333145147706
2008-12-22,110.33989293391782
2008-12-23,110.37795788153147
2008-12-24,110.5718334024784
2008-12-25,111.42344173381879
2008-12-26,111.92256832305954
2008-12-27,112.27845330992615
2008-12-28,112.61551579790287
2008-12-29,113.26988957955759
2008-12-30,113.79779645644729
2008-12-31,114.52130927010572
2009-01-01,115.10997629470907
2009-01-02,115.07138526119347
2009-01-03,115.33827121670059
2009-01-04,116.07240046686022
2009-01-05,116.41585210367963
2009-01-06,117.24358997748914
2009-01-07,117.50334708644796
2009-01-08,117.84632310933331
2009-01-09,118.05475477719027
2009-01-10,117.98335500014329
2009-01-11,118.4986165479122
2009-01-12,119.02477576403349
2009-01-13,119.42061699311851
2009-01-14,119.71478331057716
2009-01-15,120.05328906929863
2009-01-16,120.48270251788841
2009-01-17,120.86519886463186
2009-01-18,121.1417385835427
2009-01-19,121.6750273214315
2009-01-20,122.42330544504269
2009-01-21,122.92439462326564
2009-01-22,123.4218720605292
2009-01-23,123.81405022729808
2009-01-24,123.63864487290925
2009-01-25,124.3664083397334
2009-01-26,124.86427914745731
2009-01-27,125.34901091231089
2009-01-28,125.67771403307661
2009-01-29,126.30019969411445
2009-01-30,126.297776616464
2009-01-31,126.70849983628553
2009-02-01,127.25556045508985
2009-02-02,127.63816938235057
2009-02-03,127.92962699846957
2009-02-04,128.57111528872286
2009-02-05,128.56751722357157
2009-02-06,128.99135802852282
2009-02-07,129.06770049132177
2009-02-08,129.75938184349042
2009-02-09,130.11017562831665
2009-02-10,129.97804567232302
2009-02-11,130.590698987423
2009-02-12,130.580535724732
2009-02-13,130.98243609642137
2009-02-14,131.2352975944457
2009-02-15,131.77622463294773
2009-02-16,132.05755704664332
2009-02-17,132.38638383200845
2009-02-18,132.585256628908
2009-02-19,132.74364074397263
2009-02-20,133.46119665771562
2009-02-21,133.98352531479344
2009-02-22,134.13607923834886
2009-02-23,134.64696141411488
2009-02-24,134.63011184153294
2009-02-25,135.05542076593207
2009-02-26,135.41847857755405
2009-02-27,135.67158621859696
2009-02-28,135.83228657426517
2009-03-01,136.48115527157344
2009-03-02,136.618964385609
2009-03-03,137.0965943248765
2009-03-04,137.04736372647093
2009-03-05,137.07335722994856
2009-03-06,137.127385032056
2009-03-07,137.39934404880162
2009-03-08,137.84608358439087
2009-03-09,138.4683566179615
2009-03-10,138.62262280747504
2009-03-11,138.86374758692983
2009-03-12,139.1622512335233
2009-03-13,139.25929718987027
2009-03-14,139.41550105083795
2009-03-15,139.62368017508462
2009-03-16,139.78589145820877
2009-03-17,139.76101500489528
2009-03-18,140.12021141867226
2009-03-19,140.26751968840608
2009-03-20,140.74285259060446
2009-03-21,140.82898377064708
2009-03-22,140.8322405370199
2009-03-23,141.0264349276707
2009-03-24,141.62783691681963
2009-03-25,142.13714854176825
2009-03-26,142.3321880651943
2009-03-27,142.68634666057955
2009-03-28,142.9593204479003
2009-03-29,143.10533114828806
2009-03-30,142.97260364436133
2009-03-31,142.9560361016256
2009-04-01,142.91448351235164
2009-04-02,142.7625537480323
2009-04-03,143.35831099271817
2009-04-04,143.53357420450644
2009-04-05,143.54613007428767
2009-04-06,143.73059884635066
2009-04-07,143.7902378620094
2009-04-08,143.68415738117443
2009-04-09,143.62815032560778
2009-04-10,143.95982511470868
2009-04-11,144.35037982571745
2009-04-12,144.2941549314971
2009-04-13,145.0792238873967
2009-04-14,145.06481726582987
2009-04-15,145.3411602263856
2009-04-16,145.49404233600345
2009-04-17,145.26355622827595
2009-04-18,145.17076662387007
2009-04-19,145.1650366429585
2009-04-20,145.12329940285872
2009-04-21,145.29726637878412
2009-04-22,145.13851683975048
2009-04-23,145.14217348910182
2009-04-24,144.96945027191128
2009-04-25,144.90247361990342
2009-04-26,144.6312189819264
2009-04-27,144.80811386392782
2009-04-28,144.751411672187
2009-04-29,145.03652375240682
2009-04-30,144.8005021568373
2009-05-01,144.90527034421794
2009-05-02,145.0260828268532
2009-05-03,144.9930124172658
2009-05-04,145.28832266968564
2009-05-05,145.37679382846753
2009-05-06,145.17769425629814
2009-05-07,145.20420569433333
2009-05-08,145.1026642912516
2009-05-09,145.12481924382277
2009-05-10,144.87710100439153
2009-05-11,144.40489703884467
2009-05-12,144.43035537340882
2009-05-13,144.01513938677897
2009-05-14,144.03036315798897
2009-05-15,144.02973421089573
2009-05-16,143.80692448454417
2009-05-17,143.99801018406728
2009-05-18,144.0710490723541
2009-05-19,143.91380725459507
2009-05-20,143.92582516584574
2009-05-21,143.64461956694637
2009-05-22,143.31500706567982
2009-05-23,143.1279306591742
2009-05-24,142.82684245329762
2009-05-25,142.63004786790526
2009-05-26,142.16300406785967
2009-05-27,141.62907067743933
2009-05-28,141.54939110243237
2009-05-29,141.33514942902244
2009-05-30,141.32400670128465
2009-05-31,140.95709823446853
2009-06-01,140.90962809553776
2009-06-02,140.64087680454713
2009-06-03,140.27653996869134
2009-06-04,140.24345484677144
2009-06-05,140.4149351260464
2009-06-06,140.42351866477026
2009-06-07,140.25858080940185
2009-06-08,140.05349538968736
2009-06-09,139.67249410172437
2009-06-10,139.94928809953987
2009-06-11,139.4397201253156
2009-06-12,138.81100889047352
2009-06-13,138.56121130111185
2009-06-14,137.93735595523438
2009-06-15,138.02633108045754
2009-06-16,137.76555494470594
2009-06-17,137.18016220493925
2009-06-18,136.54850270484596
2009-06-19,136.0486977569869
2009-06-20,135.7147817882994
2009-06-21,135.45843119741664
2009-06-22,135.05041225462517
2009-06-23,134.6998042876865
2009-06-24,134.57414456186893
2009-06-25,134.62038470119003
2009-06-26,134.35237959032307
2009-06-27,134.35060283934607
2009-06-28,134.23824268358666
2009-06-29,134.0602766233801
2009-06-30,133.74374160157257
2009-07-01,133.14081745923437
2009-07-02,132.95192034741427
2009-07-03,132.48794839563493
2009-07-04,131.96675779047052
2009-07-05,131.59936237961338
2009-07-06,131.07651057362108
2009-07-07,131.0255452775249
2009-07-08,130.6193209196389
2009-07-09,130.7447120807581
2009-07-10,130.19127932184034
2009-07-11,130.3540277933337
2009-07-12,130.38749092256364
2009-07-13,129.8203211683548
2009-07-14,129.34984513529236
2009-07-15,128.8843421147941
2009-07-16,128.48796780243956
2009-07-17,128.61702302668573
2009-07-18,128.7665173748043
2009-07-19,128.59216107674544
2009-07-20,128.4842707234482
2009-07-21,128.36628482962115
2009-07-22,128.0954981777167
2009-07-23,128.15158771826904
2009-07-24,127.7596058603179
2009-07-25,127.57314211801358
2009-07-26,127.273765518264
2009-07-27,126.72474209074745
2009-07-28,126.22266849212528
2009-07-29,125.78958630073285
2009-07-30,125.81218847776117
2009-07-31,125.85859431380574
2009-08-01,125.58714561766108
2009-08-02,125.5017303402777
2009-08-03,125.20845775935159
2009-08-04,124.93410166052317
2009-08-05,124.69586126257624
2009-08-06,124.38162325321203
2009-08-07,124.07164860111556
2009-08-08,123.5555130239069
2009-08-09,123.49762204206785
2009-08-10,122.8928475501429
2009-08-11,122.58666774731081
2009-08-12,122.80282705656485
2009-08-13,123.1544806780625
2009-08-14,123.168678818915
2009-08-15,123.12800507404476
2009-08-16,122.57835743279738
2009-08-17,122.44845509296944
2009-08-18,122.23006637128805
2009-08-19,121.64676127366594
2009-08-20,121.37534922170754
2009-08-21,121.27002219066993
2009-08-22,120.86586887649658
2009-08-23,120.64211397827756
2009-08-24,120.4543732404043
2009-08-25,120.37165405991281
2009-08-26,120.24530202177769
2009-08-27,120.04004076239725
2009-08-28,119.79518695310159
2009-08-29,119.37843593091533
2009-08-30,119.10781987238434
2009-08-31,118.7725862110228
2009-09-01,118.17924144838666
2009-09-02,118.0459760834448
2009-09-03,117.55243680730085
2009-09-04,117.3923644609954
2009-09-05,117.15148790929905
2009-09-06,117.19952672458852
2009-09-07,116.96622750053082
2009-09-08,116.83605839714473
2009-09-09,116.84905348620569
2009-09-10,116.68149697831383
2009-09-11,116.15291000052343
2009-09-12,115.84926482686382
2009-09-13,115.44151836000678
2009-09-14,115.21857431825659
2009-09-15,115.44873712241919
2009-09-16,115.574628787421
2009-09-17,115.81007007515745
2009-09-18,116.04013997039254
2009-09-19,115.7827657864446
2009-09-20,115.56273949114438
2009-09-21,115.48206775985467
2009-09-22,115.77424053043451
2009-09-23,115.45596471624602
2009-09-24,115.43206521948039
2009-09-25,115.3512322757344
2009-09-26,115.12353991472263
2009-09-27,115.25217602907485
2009-09-28,115.50497331681785
2009-09-29,115.207535725396
2009-09-30,115.46513381891626
2009-10-01,115.42747702120883
2009-10-02,115.37511894065294
2009-10-03,115.70555492058187
2009-10-04,115.3823928231043
2009-10-05,115.35175872213094
2009-10-06,115.05659564039729
2009-10-07,115.16144625554149
2009-10-08,114.66922179134455
2009-10-09,114.49667484081267
2009-10-10,114.33482393479419
2009-10-11,114.37625831729824
2009-10-12,114.19695885694058
2009-10-13,114.20816244010128
2009-10-14,114.34094500609146
2009-10-15,114.0770728322319
2009-10-16,113.92670780968344
2009-10-17,113.98892742763897
2009-10-18,113.93580780323015
2009-10-19,114.12353679843973
2009-10-20,114.11568520655545
2009-10-21,114.18009782306225
2009-10-22,114.11919691904421
2009-10-23,114.36467410040993
2009-10-24,114.56523248322111
2009-10-25,114.79137520620883
2009-10-26,115.09102440491189
2009-10-27,115.23236938734509
2009-10-28,115.60698228271994
2009-10-29,116.18970613072133
2009-10-30,116.07859383774114
2009-10-31,116.74009713968408
2009-11-01,117.09062244028851
2009-11-02,117.27803877558995
2009-11-03,117.7544227686782
2009-11-04,117.70478086581558
2009-11-05,117.82748142923211
2009-11-06,118.12046606467752
2009-11-07,119.01065786982991
2009-11-08,119.2146468906826
2009-11-09,119.63862686312049
2009-11-10,119.73643200131278
2009-11-11,120.2106616816151
2009-11-12,120.15266888347332
2009-11-13,119.86148858391833
2009-11-14,120.29599607579067
2009-11-15,120.40579068801604
2009-11-16,120.2885642910978
2009-11-17,120.45441509427629
2009-11-18,120.93096798791318
2009-11-19,121.31917676782813
2009-11-20,121.50839210218938
2009-11-21,121.49485647848614
2009-11-22,121.88011280573349
2009-11-23,121.90425950568888
2009-11-24,121.8172691490807
2009-11-25,122.08758519817411
2009-11-26,122.37400232472935
2009-11-27,122.5717983343632
2009-11-28,122.6619589540485
2009-11-29,122.89645705059095
2009-11-30,123.10863942123338
2009-12-01,123.43438429388331
2009-12-02,123.5446828473455
2009-12-03,123.73540973731052
2009-12-04,124.2550624621505
2009-12-05,124.83106613860832
2009-12-06,125.09869804720883
2009-12-07,124.9362663214265
2009-12-08,125.20232027757517
2009-12-09,125.42627783481339
2009-12-10,126.0412615799988
2009-12-11,126.22669323544912
2009-12-12,127.12606009854478
2009-12-13,127.81713142631688
2009-12-14,127.9119555445467
2009-12-15,128.46731045719133
2009-12-16,128.89784181226716
2009-12-17,129.51841688095968
2009-12-18,129.88773208370645
2009-12-19,130.68320645682138
2009-12-20,131.19362658663883
2009-12-21,131.8649350383586
2009-12-22,132.2343733387609
2009-12-23,132.60045706272146
2009-12-24,133.17585735217745
2009-12-25,133.2904979066948
2009-12-26,133.32542338214958
2009-12-27,133.5040837550309
2009-12-28,133.9807323937971
2009-12-29,134.57946202672048
2009-12-30,134.94111720966595
2009-12-31,135.34919108204383
2010-01-01,135.64417561656333
2010-01-02,135.99422142425377
2010-01-03,136.46297356624314
2010-01-04,136.93704373276884
2010-01-05,137.25152176476615
2010-01-06,138.03402271162895
2010-01-07,138.40323303576852
2010-01-08,138.84959714070598
2010-01-09,139.08934174460046
2010-01-10,139.57676423870473
2010-01-11,139.79860778834066
2010-01-12,140.01454564249286
2010-01-13,140.6860425484709
2010-01-14,141.0718144329979
2010-01-15,141.59338234114512
2010-01-16,141.87773698029983
2010-01-17,141.86051282630257
2010-01-18,141.74022824240697
2010-01-19,142.25121656499667
2010-01-20,142.4854065395915
2010-01-21,142.81674302654346
2010-01-22,143.09025663306906
2010-01-23,143.49994971065004
2010-01-24,143.9021835597783
2010-01-25,144.223890529419
2010-01-26,144.64012694423255
2010-01-27,145.03517384788452
2010-01-28,145.35520607214167
2010-01-29,145.6770216201693
2010-01-30,145.65529012381177
2010-01-31,146.3020556257815
2010-02-01,146.71919596485182
2010-02-02,147.30009333206905
2010-02-03,147.76025259458453
2010-02-04,147.8343642374546
2010-02-05,148.11122124219185
2010-02-06,148.4627330041138
2010-02-07,148.78922418311646
2010-02-08,149.1588924982133
2010-02-09,149.3688635383268
2010-02-10,149.7938823145346
2010-02-11,150.19013853042654
2010-02-12,150.26641119490125
2010-02-13,150.5361263915776
2010-02-14,150.7586349289066
2010-02-15,151.02941438137447
2010-02-16,151.31798529876235
2010-02-17,151.77704712601152
2010-02-18,151.88356946098722
2010-02-19,152.07124092709026
2010-02-20,152.46632002725627
2010-02-21,152.81975546327186
2010-02-22,152.96923924991913
2010-02-23,153.46339998443995
2010-02-24,154.17799721816075
2010-02-25,154.29146113254353
2010-02-26,154.66290112326016
2010-02-27,155.1657971681196
2010-02-28,155.32251637017123
2010-03-01,155.83599743614
2010-03-02,155.82831977237493
2010-03-03,155.8402738244041
2010-03-04,155.84534804848215
2010-03-05,156.08731624505666
2010-03-06,157.0290922472607
2010-03-07,157.02141861177088
2010-03-08,157.7400119725779
2010-03-09,158.34878548729293
2010-03-10,158.67729246464438
2010-03-11,159.04228314691375
2010-03-12,159.36567765949258
2010-03-13,160.10438078365007
2010-03-14,160.61005427871612
2010-03-15,160.72918009639884
2010-03-16,160.811217912477
2010-03-17,161.05212448024088
2010-03-18,161.80235684346616
2010-03-19,162.08136766445472
2010-03-20,162.30330445568117
2010-03-21,162.66976290585387
2010-03-22,162.68741927996362
2010-03-23,163.10161419764702
2010-03-24,163.18883167933555
2010-03-25,163.51238614185237
2010-03-26,163.70767218577663
2010-03-27,164.09472180593565
2010-03-28,164.04841736847055
2010-03-29,163.66021071129293
2010-03-30,163.95270314718684
2010-03-31,164.31349422401945
2010-04-01,164.4374039867623
2010-04-02,164.5185439680517
2010-04-03,164.33735007142255
2010-04-04,164.38774809717154
2010-04-05,164.22914880843524
2010-04-06,164.63521950109597
2010-04-07,164.50629622204778
2010-04-08,164.12969949212626
2010-04-09,164.05166885238074
2010-04-10,164.1733115885743
